238
238
237
237
235
231
227
217
202
186
172
157
140
118
103
109
131
151
165
176
186
192
198
205
214
220
214
196
177
156
135
118
103
81
56
38
20
6
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
14
48
74
92
88
67
43
36
48
79
112
137
158
180
204
231
253
255
255
255
255
255
255
255
255
255
255
255
255
255
255
255
255
255
253
227
195
164
135
103
74
48
22
3
0
0
0
4
35
85
132
178
221
252
255
255
255
252
230
206
181
148
109
74
57
44
23
7
1
0
0
3
16
31
50
78
116
164
195
143
57
103
199
151
91
194
189
80
126
217
127
125
140
140
142
144
145
145
145
145
145
145
145
145
145
145
145
145
145
145
145
149
156
166
183
199
216
245
255
255
255
255
255
255
175
91
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0


